Date,Price,Returns,State
2001-11-28,9867.0595703125,-0.011414270552348586,0
2001-11-29,9710.33984375,-0.01601061213740947,2
2001-11-30,9828.7998046875,0.012125550508972377,0
2001-12-03,9848.9296875,0.0020459565563560357,2
2001-12-04,9765.5498046875,-0.008501921765347961,0
2001-12-05,9891.349609375,0.012799731997158696,0
2001-12-06,10113.5302734375,0.022213560031301535,2
2001-12-07,10099.1396484375,-0.001423921479656116,2
2001-12-10,10047.0400390625,-0.005172169247729089,2
2001-12-11,9925.599609375,-0.012160828856939154,2
2001-12-12,9887.26953125,-0.003869215071511564,0
2001-12-13,9889.1298828125,0.00018813855131432613,2
2001-12-14,9764.7197265625,-0.012660300191204104,2
2001-12-17,9809.419921875,0.004567278441788561,2
2001-12-18,9893.2197265625,0.008506505879362598,0
2001-12-19,9994.58984375,0.010194284566316008,0
2001-12-20,10064.1298828125,0.00693367459238754,2
2001-12-21,9986.83984375,-0.007709394899676077,0
2001-12-24,10036.58984375,0.00496918891007052,2
2001-12-26,10035.5498046875,-0.00010363011434224191,0
2001-12-27,10088.7099609375,0.005283203508665812,0
2001-12-28,10133.9404296875,0.004473255809517123,0
2001-12-31,10136.3603515625,0.0002387652667427696,2
2002-01-02,10021.7099609375,-0.01137525815962261,0
2002-01-03,10073.8798828125,0.005192187886383016,0
2002-01-04,10176.83984375,0.010168611239846323,0
2002-01-07,10261.330078125,0.008267933577335667,2
2002-01-08,10195.759765625,-0.006410543977865322,2
2002-01-09,10153.1796875,-0.00418499847320739,0
2002-01-10,10092.5,-0.005994352388562566,2
2002-01-11,10069.51953125,-0.0022795810375901837,2
2002-01-14,9985.3798828125,-0.008390981214022215,0
2002-01-15,9892.73046875,-0.009321820166079667,2
2002-01-16,9916.5400390625,0.0024038827445676146,2
2002-01-17,9712.2099609375,-0.020820221275697944,0
2002-01-18,9830.9404296875,0.012150746134578816,2
2002-01-22,9772.33984375,-0.005978668842557123,0
2002-01-23,9710.9599609375,-0.006300789547204807,2
2002-01-24,9734.2099609375,0.002391340489491407,2
2002-01-25,9793.23046875,0.006044897460700478,2
2002-01-28,9843.0498046875,0.005074224052454103,2
2002-01-29,9865.5400390625,0.002282278368523825,2
2002-01-30,9619.1396484375,-0.02529305386828956,0
2002-01-31,9763.2001953125,0.014865408501347115,2
2002-02-01,9923.0400390625,0.01623909435434498,0
2002-02-04,9905.4599609375,-0.001773213579584963,2
2002-02-05,9684.740234375,-0.02253464125847327,2
2002-02-06,9682.0400390625,-0.0002788481401525891,2
2002-02-07,9650.9697265625,-0.003214226819959231,2
2002-02-08,9627.650390625,-0.002419192573822102,2
2002-02-11,9739.8095703125,0.011582358633162811,0
2002-02-12,9880.349609375,0.014326330537296974,0
2002-02-13,9856.990234375,-0.002367024745120308,2
2002-02-14,9989.669921875,0.013370679308374659,0
2002-02-15,10000.830078125,0.0011165461003400563,0
2002-02-19,9899.240234375,-0.010210087168540499,2
2002-02-20,9742.3701171875,-0.015973583620342006,2
2002-02-21,9933.5595703125,0.019434453546000707,2
2002-02-22,9834.8896484375,-0.00998264863168391,2
2002-02-25,9969.75,0.013619276946659173,2
2002-02-26,10145.8603515625,0.017510266725151505,2
2002-02-27,10117.650390625,-0.002784313095690768,0
2002-02-28,10130.2802734375,0.0012475234788237063,0
2002-03-01,10111.0400390625,-0.001901085489748139,0
2002-03-04,10368.099609375,0.025105846897256746,2
2002-03-05,10591.3798828125,0.021306704724328617,0
2002-03-06,10431.9599609375,-0.015166284597187538,2
2002-03-07,10578.099609375,0.01391162217768623,2
2002-03-08,10531.669921875,-0.004398888609368211,2
2002-03-11,10570.0703125,0.003639551296450441,0
2002-03-12,10604.3203125,0.0032350427907799476,0
2002-03-13,10620.169921875,0.0014935211301814102,2
2002-03-14,10501.2900390625,-0.011256905382549816,0
2002-03-15,10516.4501953125,0.001442605980482172,2
2002-03-18,10608.5400390625,0.008718624347165313,0
2002-03-19,10578.3798828125,-0.0028470562718616718,0
2002-03-20,10626.849609375,0.004571496006933764,0
2002-03-21,10501.990234375,-0.011818995209683079,0
2002-03-22,10477.7001953125,-0.002315577534120576,0
2002-03-25,10428.4296875,-0.004713507407589254,0
2002-03-26,10280.509765625,-0.014285853497734775,2
2002-03-27,10351.2802734375,0.006860363084701023,2
2002-03-28,10429.6796875,0.007545347872693554,2
2002-04-01,10402.0703125,-0.002650703005345989,0
2002-04-02,10352.4599609375,-0.00478068598958702,0
2002-04-03,10311.8095703125,-0.003934370193927175,0
2002-04-04,10199.5400390625,-0.01094717359802944,0
2002-04-05,10235.7998046875,0.0035487350790750056,2
2002-04-08,10258.91015625,0.0022552513699184394,2
2002-04-09,10249.83984375,-0.0008845310505399093,2
2002-04-10,10210.400390625,-0.0038552335184414595,2
2002-04-11,10378.8896484375,0.016367054786704843,0
2002-04-12,10178.5703125,-0.01948934128629115,2
2002-04-15,10189.5703125,0.0010801183349974611,2
2002-04-16,10100.3798828125,-0.00879164347976757,2
2002-04-17,10299.66015625,0.01953786485287575,2
2002-04-18,10219.4697265625,-0.007816202577923785,0
2002-04-19,10212.6904296875,-0.0006635908364000742,2
2002-04-22,10256.0,0.004231793440214814,2
2002-04-23,10137.2001953125,-0.011651055002703893,0
2002-04-24,10090.0703125,-0.004660042301171693,2
2002-04-25,10028.7001953125,-0.006100800991992599,2
2002-04-26,10037.419921875,0.0008690994632179959,2
2002-04-29,9910.51953125,-0.012723329428361345,2
2002-04-30,9818.900390625,-0.009287632335532163,2
2002-05-01,9944.900390625,0.012750756648363058,0
2002-05-02,10057.6201171875,0.011270671586589082,2
2002-05-03,10091.73046875,0.00338575518867346,2
2002-05-06,10005.7998046875,-0.008551417666270064,2
2002-05-07,9810.5302734375,-0.01970857884582828,2
2002-05-08,9847.9599609375,0.0038079966756240043,0
2002-05-09,10137.9599609375,0.02902246746896851,0
2002-05-10,10040.25,-0.009684776285910584,2
2002-05-13,9938.8203125,-0.010153681561634686,0
2002-05-14,10119.33984375,0.018000096110193046,0
2002-05-15,10288.5595703125,0.016584127698085958,0
2002-05-16,10242.1103515625,-0.0045248692009119094,2
2002-05-17,10291.0498046875,0.0047668790798923505,2
2002-05-20,10348.9296875,0.005608536050652118,0
2002-05-21,10229.080078125,-0.011648450545071387,2
2002-05-22,10098.580078125,-0.012839824343412607,2
2002-05-23,10158.2998046875,0.00589625844900171,2
2002-05-24,10211.919921875,0.005264571688526868,0
2002-05-28,10106.5400390625,-0.010372914866237471,0
2002-05-29,9976.9404296875,-0.012906269761526088,0
2002-05-30,9915.009765625,-0.006226726243820809,0
2002-05-31,9915.150390625,1.418294142801003e-05,2
2002-06-03,9923.9404296875,0.0008861333129929982,0
2002-06-04,9710.33984375,-0.021758782113033857,0
2002-06-05,9688.5302734375,-0.002248541216033092,2
2002-06-06,9795.7001953125,0.01100079398370478,0
2002-06-07,9592.3798828125,-0.02097451274404189,0
2002-06-10,9587.3798828125,-0.0005213829760503724,0
2002-06-11,9647.6201171875,0.006263626859932943,0
2002-06-12,9515.1201171875,-0.013829140304314546,0
2002-06-13,9612.8701171875,0.010220713178832204,2
2002-06-14,9498.919921875,-0.011924738120324139,2
2002-06-17,9476.5,-0.0023630499245921198,2
2002-06-18,9684.51953125,0.02171363626748067,0
2002-06-19,9702.0,0.0018033637713262434,0
2002-06-20,9561.6396484375,-0.01457282612326894,2
2002-06-21,9430.66015625,-0.013793123539687532,2
2002-06-24,9252.4697265625,-0.019075586806998387,0
2002-06-25,9285.5595703125,0.00356994568979309,0
2002-06-26,9108.2197265625,-0.019283186564674704,2
2002-06-27,9122.1201171875,0.0015249735811805947,2
2002-06-28,9270.330078125,0.016116740017701556,2
2002-07-01,9239.25,-0.003358272549014218,0
2002-07-02,9104.9501953125,-0.01464247040051305,2
2002-07-03,9006.3701171875,-0.01088612535848909,0
2002-07-05,9061.5400390625,0.006106970076969597,0
2002-07-08,9375.7001953125,0.034082168721478456,2
2002-07-09,9273.3798828125,-0.01097333903912853,2
2002-07-10,9098.16015625,-0.019075705078696485,0
2002-07-11,8812.1201171875,-0.03194415250993854,0
2002-07-12,8805.330078125,-0.0007708311161300248,0
2002-07-15,8681.2802734375,-0.014188214088149615,2
2002-07-16,8635.3095703125,-0.005309453135255277,0
2002-07-17,8476.2099609375,-0.018596150271894245,2
2002-07-18,8540.4697265625,0.007552598069916599,0
2002-07-19,8406.099609375,-0.01585842309071972,0
2002-07-22,8015.0400390625,-0.047637804742247755,0
2002-07-23,7785.5498046875,-0.02905035517797075,2
2002-07-24,7698.4599609375,-0.011249122604383254,0
2002-07-25,8185.89013671875,0.06139165332242944,2
2002-07-26,8192.6103515625,0.000820614222367814,0
2002-07-29,8267.990234375,0.009158889356023606,2
2002-07-30,8707.0302734375,0.05173931606465669,0
2002-07-31,8678.650390625,-0.0032647451161979127,0
2002-08-01,8732.580078125,0.006194836150587045,2
2002-08-02,8504.9599609375,-0.026411349654727814,0
2002-08-05,8312.919921875,-0.022838596504713787,0
2002-08-06,8049.93017578125,-0.03214750404646881,0
2002-08-07,8282.25,0.028451253036352462,0
2002-08-08,8456.2900390625,0.020795877161023876,2
2002-08-09,8707.240234375,0.029244342638558112,0
2002-08-12,8741.919921875,0.003974945825655336,2
2002-08-13,8683.150390625,-0.006745425187279921,0
2002-08-14,8479.1396484375,-0.02377542294660403,2
2002-08-15,8745.0400390625,0.030877698864666184,0
2002-08-16,8813.0703125,0.007749195387201529,0
2002-08-19,8777.08984375,-0.004090982527907878,0
2002-08-20,8986.5,0.0235785513814266,0
2002-08-21,8866.1396484375,-0.013483964003071816,0
2002-08-22,8961.1796875,0.010662392664676574,2
2002-08-23,9051.490234375,0.010027531065959343,2
2002-08-26,8873.9296875,-0.019811681440181007,0
2002-08-27,8917.490234375,0.0048968136450406605,2
2002-08-28,8823.9296875,-0.01054722954794461,2
2002-08-29,8690.6904296875,-0.015214926415949107,0
2002-08-30,8669.259765625,-0.0024689788516567206,0
2002-09-03,8659.26953125,-0.0011530390503059957,0
2002-09-04,8308.5302734375,-0.04134763845338801,0
2002-09-05,8420.2001953125,0.01335087331383529,0
2002-09-06,8296.4599609375,-0.014804691046408568,0
2002-09-09,8425.8798828125,0.015478994823770026,2
2002-09-10,8520.1396484375,0.011124823454249155,0
2002-09-11,8604.26953125,0.009825805818912764,0
2002-09-12,8574.9404296875,-0.0034144911348354475,0
2002-09-13,8377.6796875,-0.023273056832101464,2
2002-09-16,8311.7900390625,-0.00789599572070923,2
2002-09-17,8386.349609375,0.0089303440261724,0
2002-09-18,8203.0703125,-0.02209682498295344,0
2002-09-19,8170.64990234375,-0.003960059424383157,0
2002-09-20,7945.93017578125,-0.027888583106783087,0
2002-09-23,7984.77001953125,0.00487610967878461,0
2002-09-24,7871.22998046875,-0.014321642246929051,2
2002-09-25,7687.16015625,-0.023662912605361346,0
2002-09-26,7844.6201171875,0.02027653661614795,0
2002-09-27,7996.009765625,0.0191146764966509,2
2002-09-30,7698.81005859375,-0.03787685887872223,2
2002-10-01,7593.0400390625,-0.013833735700723547,0
2002-10-02,7936.56982421875,0.04424912648007451,0
2002-10-03,7753.4599609375,-0.023341979541602092,0
2002-10-04,7719.33984375,-0.004410342397547629,0
2002-10-07,7528.68017578125,-0.02500909692406252,0
2002-10-08,7425.81982421875,-0.013756658358828574,0
2002-10-09,7499.9599609375,0.009934589356570567,2
2002-10-10,7286.33984375,-0.02889634109630954,0
2002-10-11,7540.740234375,0.03431901063133472,0
2002-10-14,7848.2099609375,0.03996512381622512,2
2002-10-15,7883.22998046875,0.004452240546346072,0
2002-10-16,8232.099609375,0.043303382838809364,2
2002-10-17,8038.31005859375,-0.02382222934244896,0
2002-10-18,8287.7197265625,0.03055599878926225,2
2002-10-21,8320.740234375,0.003976353183676375,0
2002-10-22,8534.080078125,0.025316346790734256,0
2002-10-23,8448.5595703125,-0.010071606357488777,0
2002-10-24,8495.3798828125,0.005526510738098243,0
2002-10-25,8317.48046875,-0.021163091828451594,0
2002-10-28,8448.98046875,0.015686398807797895,0
2002-10-29,8367.2802734375,-0.009716885268830137,0
2002-10-30,8363.9501953125,-0.00039806733583561,0
2002-10-31,8427.33984375,0.007550337041486052,2
2002-11-01,8395.6396484375,-0.003768682336793818,0
2002-11-04,8521.599609375,0.014891589194118543,0
2002-11-05,8568.759765625,0.005518933208825725,0
2002-11-06,8677.169921875,0.012572425633908894,0
2002-11-07,8766.080078125,0.010194307395644756,0
2002-11-08,8585.75,-0.020785884825484057,0
2002-11-11,8535.8095703125,-0.005833647467810419,2
2002-11-12,8356.73046875,-0.021202946397859353,0
2002-11-13,8380.3203125,0.002818878866877384,0
2002-11-14,8403.6904296875,0.002784809024461403,0
2002-11-15,8535.6396484375,0.015579351365324883,2
2002-11-18,8579.740234375,0.005153339725714921,0
2002-11-19,8484.9296875,-0.01111202535820859,0
2002-11-20,8469.5703125,-0.0018118351118280773,2
2002-11-21,8625.48046875,0.01824089102996575,0
2002-11-22,8842.41015625,0.024838813711562865,0
2002-11-25,8804.9697265625,-0.0042431778667398265,0
2002-11-26,8844.1201171875,0.004436540942073706,2
2002-11-27,8678.9599609375,-0.01885114334975026,2
2002-11-29,8933.669921875,0.02892557463598018,2
2002-12-02,8902.9501953125,-0.0034445715314875463,0
2002-12-03,8861.1298828125,-0.004708421666239789,2
2002-12-04,8734.2197265625,-0.014425670406460176,0
2002-12-05,8740.66015625,0.0007371072101547057,0
2002-12-06,8620.8798828125,-0.013798565528142829,0
2002-12-09,8643.990234375,0.002677154847803073,2
2002-12-10,8473.6103515625,-0.01990763938156338,0
2002-12-11,8571.51953125,0.011488355584844746,2
2002-12-12,8590.990234375,0.002268981838236823,2
2002-12-13,8536.0703125,-0.0064132557903797726,0
2002-12-16,8436.58984375,-0.011722571127653458,2
2002-12-17,8626.990234375,0.022317508100062177,0
2002-12-18,8531.3095703125,-0.011152813148325644,2
2002-12-19,8441.9404296875,-0.010530684047937444,0
2002-12-20,8367.41015625,-0.008867774095317686,0
2002-12-23,8511.3896484375,0.01706080837422152,2
2002-12-24,8491.990234375,-0.0022818313315978956,2
2002-12-26,8448.8603515625,-0.005091831225175008,0
2002-12-27,8429.2802734375,-0.0023201710832542466,0
2002-12-30,8304.0595703125,-0.014966891465839925,2
2002-12-31,8332.240234375,0.0033878556346213537,2
2003-01-02,8342.3798828125,0.0012161775939752023,0
2003-01-03,8607.3798828125,0.03127142787307147,2
2003-01-06,8602.7802734375,-0.0005345225660604383,0
2003-01-07,8775.83984375,0.01991703483930916,2
2003-01-08,8735.9296875,-0.004558103083477624,0
2003-01-09,8596.6796875,-0.01606832451667313,0
2003-01-10,8776.0400390625,0.020649239437269644,2
2003-01-13,8787.830078125,0.0013425333659035387,2
2003-01-14,8787.2197265625,-6.945659551786495e-05,0
2003-01-15,8843.6396484375,0.006400154781358518,0
2003-01-16,8721.1201171875,-0.01395083337315635,0
2003-01-17,8695.8203125,-0.0029051971078603613,0
2003-01-21,8586.259765625,-0.012679262467904509,0
2003-01-22,8439.5400390625,-0.017235414520145736,0
2003-01-23,8320.7197265625,-0.014179052693221684,2
2003-01-24,8367.8896484375,0.005652963219220779,2
2003-01-27,8128.5400390625,-0.029020389464640545,2
2003-01-28,7991.06982421875,-0.017056684231174114,0
2003-01-29,8087.9501953125,0.012050677638034482,2
2003-01-30,8109.14013671875,0.002616513591142733,2
2003-01-31,7939.72021484375,-0.021113800227790146,0
2003-02-03,8053.740234375,0.014258571700746066,2
2003-02-04,8104.60986328125,0.006296409801531213,0
2003-02-05,8014.4501953125,-0.011186831973236899,2
2003-02-06,7981.9501953125,-0.004063419760030077,0
2003-02-07,7932.4501953125,-0.006220801087776804,0
2003-02-10,7865.740234375,-0.008445316282543518,2
2003-02-11,7920.93017578125,0.006991995755406856,2
2003-02-12,7836.35986328125,-0.010734221979738418,2
2003-02-13,7756.5498046875,-0.010236800859781884,0
2003-02-14,7750.89990234375,-0.0007286694718316442,2
2003-02-18,7909.2998046875,0.02023030453862918,0
2003-02-19,8033.7998046875,0.015618359521880384,0
2003-02-20,8002.7001953125,-0.00387860797087847,0
2003-02-21,7915.52001953125,-0.010953617461238088,2
2003-02-24,8017.33984375,0.012781284867431053,0
2003-02-25,7856.419921875,-0.02027565455073909,0
2003-02-26,7907.39013671875,0.006466760545970559,0
2003-02-27,7807.9599609375,-0.012654061402829708,2
2003-02-28,7886.10986328125,0.009959245647529405,0
2003-03-03,7890.240234375,0.0005236155590555931,0
2003-03-04,7838.14013671875,-0.006625003590438373,2
2003-03-05,7702.35009765625,-0.017476088978956434,0
2003-03-06,7774.759765625,0.009357069494905878,2
2003-03-07,7671.75,-0.013337808252948606,2
2003-03-10,7739.39990234375,0.008779401575854094,0
2003-03-11,7568.52978515625,-0.022325319975456018,2
2003-03-12,7517.759765625,-0.006730642551117419,0
2003-03-13,7555.2900390625,0.004979795261239687,0
2003-03-14,7822.169921875,0.03471401434788053,2
2003-03-17,7857.9599609375,0.004565026116968195,0
2003-03-18,8142.68994140625,0.03559355925844969,0
2003-03-19,8193.0400390625,0.006164433075144007,2
2003-03-20,8264.6796875,0.008705957096523559,0
2003-03-21,8290.3798828125,0.0031048170921921755,0
2003-03-24,8514.8203125,0.026712419104987353,0
2003-03-25,8216.849609375,-0.03562133502036644,2
2003-03-26,8279.8798828125,0.007641584979850286,0
2003-03-27,8226.3896484375,-0.006481224787634768,0
2003-03-28,8198.849609375,-0.0033533837088097107,2
2003-03-31,8142.830078125,-0.006856057854116651,2
2003-04-01,7992.830078125,-0.018592895452624776,0
2003-04-02,8069.85986328125,0.009591217404201657,2
2003-04-03,8285.759765625,0.02640223344452817,0
2003-04-04,8240.58984375,-0.005466426091973071,2
2003-04-07,8284.150390625,0.005272173378484032,0
2003-04-08,8299.1201171875,0.001805401488393711,2
2003-04-09,8299.2802734375,1.9297793309666414e-05,2
2003-04-10,8198.990234375,-0.012157792460797293,0
2003-04-11,8223.2197265625,0.002950822066744354,2
2003-04-14,8203.9697265625,-0.0023436764842003814,0
2003-04-15,8347.66015625,0.01736312866444975,2
2003-04-16,8405.7197265625,0.0069311151722193124,2
2003-04-17,8255.7900390625,-0.01799761685669176,2
2003-04-21,8336.669921875,0.009749069589432963,0
2003-04-22,8326.3798828125,-0.001235072869750971,0
2003-04-23,8484.919921875,0.01886168721076282,2
2003-04-24,8512.4404296875,0.0032382124390683757,2
2003-04-25,8438.98046875,-0.00866716970044838,2
2003-04-28,8306.83984375,-0.015782250772475862,0
2003-04-29,8472.8798828125,0.019791207653582357,0
2003-04-30,8501.3798828125,0.0033580288242154336,0
2003-05-01,8478.48046875,-0.0026972457336396564,0
2003-05-02,8453.48046875,-0.0029529973828015268,2
2003-05-05,8583.169921875,0.015225053673584007,2
2003-05-06,8531.2802734375,-0.006063859118515018,2
2003-05-07,8585.419921875,0.006325965678617885,2
2003-05-08,8558.669921875,-0.003120611470413441,0
2003-05-09,8492.6904296875,-0.007738951042843838,2
2003-05-12,8603.900390625,0.013009790158605199,2
2003-05-13,8722.8798828125,0.01373381094919058,0
2003-05-14,8673.2900390625,-0.005701252436156223,2
2003-05-15,8649.2197265625,-0.002779080897341826,0
2003-05-16,8710.3603515625,0.007044050320827111,0
2003-05-19,8676.51953125,-0.00389268957664208,2
2003-05-20,8494.08984375,-0.021249863443154965,0
2003-05-21,8485.6201171875,-0.0009976292038501534,2
2003-05-22,8516.990234375,0.0036900396038612874,0
2003-05-23,8594.01953125,0.009003538456944507,0
2003-05-27,8600.5400390625,0.0007584385163693195,0
2003-05-28,8781.83984375,0.02086093856891709,2
2003-05-29,8787.23046875,0.00061364945023019,2
2003-05-30,8711.4599609375,-0.00866018879240206,2
2003-06-02,8851.4501953125,0.015941913718243838,0
2003-06-03,8898.23046875,0.0052711237613415765,2
2003-06-04,8919.9404296875,0.002436835049383528,2
2003-06-05,9036.669921875,0.013001466781178844,2
2003-06-06,9045.5703125,0.0009844345864700953,0
2003-06-09,9061.1796875,0.0017241502607398176,0
2003-06-10,8980.7900390625,-0.008911463843661618,0
2003-06-11,9048.849609375,0.007549778577661882,2
2003-06-12,9184.2900390625,0.014856785341065168,2
2003-06-13,9197.8798828125,0.0014785899905868495,2
2003-06-16,9117.5595703125,-0.008770832674623922,2
2003-06-17,9319.66015625,0.02192398680812068,0
2003-06-18,9322.669921875,0.0003228958653276637,2
2003-06-19,9293.7998046875,-0.003101569820176784,2
2003-06-20,9180.9296875,-0.012219017503383793,2
2003-06-23,9199.490234375,0.0020196005600088937,2
2003-06-24,9071.48046875,-0.014012595421242089,0
2003-06-25,9109.5703125,0.004190065792761966,2
2003-06-26,9011.0595703125,-0.010872879509557233,0
2003-06-27,9079.740234375,0.007592919580221074,0
2003-06-30,8990.740234375,-0.009850398808660456,2
2003-07-01,8983.66015625,-0.0007877957914929236,2
2003-07-02,9043.5400390625,0.006643305936516018,0
2003-07-03,9141.16015625,0.01073661417559906,2
2003-07-07,9073.919921875,-0.007382952972356214,2
2003-07-08,9213.48046875,0.01526332374466024,0
2003-07-09,9221.900390625,0.0009134525101150163,2
2003-07-10,9154.5302734375,-0.007332263838249739,0
2003-07-11,9036.3896484375,-0.012989149151353845,2
2003-07-14,9126.4501953125,0.009917092895194313,0
2003-07-15,9179.1796875,0.005761029624613239,0
2003-07-16,9133.7001953125,-0.0049669506903360396,2
2003-07-17,9089.33984375,-0.0048686101870500115,2
2003-07-18,9052.2900390625,-0.0040845124099708275,0
2003-07-21,9187.7998046875,0.01485872711708195,2
2003-07-22,9098.650390625,-0.009750402007819611,0
2003-07-23,9159.080078125,0.0066196516890509585,2
2003-07-24,9196.5595703125,0.0040837088754676395,0
2003-07-25,9113.849609375,-0.009034262716490077,2
2003-07-28,9284.919921875,0.01859637865650186,0
2003-07-29,9268.1904296875,-0.001803416937065627,2
2003-07-30,9204.3896484375,-0.006907647407235565,2
2003-07-31,9199.349609375,-0.000547719038820809,0
2003-08-01,9232.6796875,0.003616543128945362,0
2003-08-04,9154.1796875,-0.008538758616023287,0
2003-08-05,9185.26953125,0.003390491520411577,2
2003-08-06,9032.9599609375,-0.016720957330414413,0
2003-08-07,9060.48046875,0.003042044893830698,0
2003-08-08,9127.3603515625,0.007354384164358973,0
2003-08-11,9189.6201171875,0.00679806428817224,2
2003-08-12,9218.1201171875,0.0030965259624208532,2
2003-08-13,9303.6904296875,0.009240016908763693,2
2003-08-14,9272.25,-0.0033850732703154113,2
2003-08-15,9308.51953125,0.0039039908712878895,0
2003-08-18,9320.66015625,0.0013033989603851665,0
2003-08-19,9412.169921875,0.00977006604534213,2
2003-08-20,9420.1298828125,0.0008453520275360209,2
2003-08-21,9399.9599609375,-0.002143446685407511,0
2003-08-22,9436.0400390625,0.0038309749683621912,0
2003-08-25,9349.4404296875,-0.00921991034307378,2
2003-08-26,9316.0302734375,-0.003579892783032959,0
2003-08-27,9339.8203125,0.0025504119309171765,2
2003-08-28,9334.349609375,-0.0005859112672092951,2
2003-08-29,9373.330078125,0.004167328692216858,0
2003-09-02,9416.669921875,0.004613083619788671,2
2003-09-03,9521.8603515625,0.0111087301822075,0
2003-09-04,9569.08984375,0.004947851003462378,2
2003-09-05,9589.51953125,0.0021326908277736565,2
2003-09-08,9503.41015625,-0.009020088613376893,2
2003-09-09,9584.919921875,0.008540323927220558,2
2003-09-10,9504.8798828125,-0.00838568334014946,2
2003-09-11,9415.0498046875,-0.009495886572501465,2
2003-09-12,9456.8798828125,0.004433054522910103,2
2003-09-15,9471.1904296875,0.001512098102492166,2
2003-09-16,9449.16015625,-0.0023287394483875604,0
2003-09-17,9566.080078125,0.012297651140362641,2
2003-09-18,9544.0400390625,-0.0023066363475977856,2
2003-09-19,9661.7998046875,0.012263066060412164,2
2003-09-22,9641.7998046875,-0.0020721531280260097,0
2003-09-23,9535.759765625,-0.011058875284412701,2
2003-09-24,9575.9697265625,0.004207889221624679,2
2003-09-25,9425.580078125,-0.01582952867332156,2
2003-09-26,9342.4296875,-0.008860921932080226,2
2003-09-29,9314.419921875,-0.0030026276949847745,2
2003-09-30,9378.099609375,0.006813413648324417,0
2003-10-01,9276.7998046875,-0.010860503520739835,2
2003-10-02,9464.759765625,0.020058764308696745,2
2003-10-03,9492.5400390625,0.0029308280830271953,0
2003-10-06,9572.3896484375,0.00837664524252883,2
2003-10-07,9593.2802734375,0.0021800055368354603,0
2003-10-08,9653.330078125,0.006240059776119331,0
2003-10-09,9633.349609375,-0.0020719456351932578,2
2003-10-10,9682.900390625,0.005130487536575347,2
2003-10-13,9675.7197265625,-0.0007418570485247894,2
2003-10-14,9763.26953125,0.009007710791932974,0
2003-10-15,9824.08984375,0.006210179412495432,2
2003-10-16,9798.6796875,-0.0025898658609376257,0
2003-10-17,9791.8603515625,-0.0006961866492024381,2
2003-10-20,9721.5,-0.007211536631943198,0
2003-10-21,9778.3095703125,0.005826695982146298,2
2003-10-22,9741.98046875,-0.0037221930036819223,0
2003-10-23,9597.2001953125,-0.014973020917090955,0
2003-10-24,9600.98046875,0.000393815804998001,2
2003-10-27,9584.5400390625,-0.0017138376521949289,2
2003-10-28,9609.7197265625,0.0026236700192098917,0
2003-10-29,9747.0498046875,0.014189597300194638,0
2003-10-30,9772.009765625,0.0025574976552961487,2
2003-10-31,9786.75,0.001507277285708333,2
2003-11-03,9802.4599609375,0.0016039405710402829,2
2003-11-04,9857.490234375,0.005598225490099739,2
2003-11-05,9837.6396484375,-0.0020157869257371305,2
2003-11-06,9820.6796875,-0.0017254745795435237,2
2003-11-07,9857.1201171875,0.0037037140031039237,2
2003-11-10,9807.490234375,-0.005047645216525878,2
2003-11-11,9756.5302734375,-0.005209570923314934,2
2003-11-12,9729.5,-0.0027743250313780033,2
2003-11-13,9846.9697265625,0.012001258463074321,2
2003-11-14,9836.4599609375,-0.0010678796114909777,0
2003-11-17,9765.6396484375,-0.007225819892052002,2
2003-11-18,9711.4404296875,-0.0055654501014325165,2
2003-11-19,9620.6796875,-0.009389700506125469,0
2003-11-20,9688.4599609375,0.007020566743992771,2
2003-11-21,9622.01953125,-0.0068813093833767595,2
2003-11-24,9629.8701171875,0.0008155652786308184,2
2003-11-25,9748.6796875,0.01226212076613108,0
2003-11-26,9763.490234375,0.0015180833068425767,2
2003-11-28,9779.7197265625,0.001660883340120505,2
2003-12-01,9785.349609375,0.000575503502821247,2
2003-12-02,9899.6396484375,0.011612028007142946,2
2003-12-03,9851.9404296875,-0.004829923610082884,2
2003-12-04,9874.830078125,0.0023206696403886,2
2003-12-05,9923.26953125,0.004893353477072751,2
2003-12-08,9862.009765625,-0.006192478808644806,2
2003-12-09,9966.4501953125,0.010534493929710237,2
2003-12-10,9922.3798828125,-0.004431671893643969,2
2003-12-11,9922.4501953125,7.086228475878675e-06,0
2003-12-12,10008.75,0.008659824111078945,2
2003-12-15,10046.5302734375,0.0037676180649813835,0
2003-12-16,10023.33984375,-0.0023109706114650963,2
2003-12-17,10128.75,0.010461556934575105,0
2003-12-18,10141.41015625,0.0012491423647970692,2
2003-12-19,10249.48046875,0.010599961166634878,0
2003-12-22,10276.48046875,0.002630816228764936,2
2003-12-23,10337.5595703125,0.005925988325556,0
2003-12-24,10341.41015625,0.0003724156505783512,2
2003-12-26,10305.849609375,-0.003444581260618669,2
2003-12-29,10321.349609375,0.0015028703366857833,2
2003-12-30,10449.7001953125,0.012358760950293864,0
2003-12-31,10426.2998046875,-0.0022418471379216697,2
2004-01-02,10452.740234375,0.002532726003876281,2
2004-01-05,10411.849609375,-0.00391962436433983,2
2004-01-06,10543.849609375,0.012598171454039471,2
2004-01-07,10535.4599609375,-0.0007960079387333216,0
2004-01-08,10530.0703125,-0.0005117030983927827,2
2004-01-09,10589.25,0.005604332101589102,2
2004-01-12,10461.5498046875,-0.012132723030080434,2
